	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
586	19069137	19069137	bemiparin	Drug	RxNorm	Ingredient	S	280611	2007-09-02	2099-12-31		280611	ENG	5478813	ATC	IN	B01AB12	bemiparin	N
587	1710281	1710281	tenofovir disoproxil	Drug	RxNorm	Ingredient	S	300195	1970-01-01	2099-12-31		300195	ENG	5482522	ATC	IN	J05AF07	tenofovir disoproxil	N
588	1510813	1510813	rosuvastatin	Drug	RxNorm	Ingredient	S	301542	1970-01-01	2099-12-31		301542	ENG	5482161	ATC	IN	C10AA07	rosuvastatin	N
589	1311276	1311276	vardenafil	Drug	RxNorm	Ingredient	S	306674	1970-01-01	2099-12-31		306674	ENG	5482845	ATC	IN	G04BE09	vardenafil	N
590	915935	915935	pimecrolimus	Drug	RxNorm	Ingredient	S	321952	1970-01-01	2099-12-31		321952	ENG	5481776	ATC	IN	D11AH02	pimecrolimus	N
591	1717963	1717963	ertapenem	Drug	RxNorm	Ingredient	S	325642	1970-01-01	2099-12-31		325642	ENG	5479977	ATC	IN	J01DH03	ertapenem	N
592	1119119	1119119	adalimumab	Drug	RxNorm	Ingredient	S	327361	1970-01-01	2099-12-31		327361	ENG	5478511	ATC	IN	L04AB04	adalimumab	N
593	19036797	19036797	tolvaptan	Drug	RxNorm	Ingredient	S	358257	2009-05-31	2099-12-31		358257	ENG	5482691	ATC	IN	C03XA01	tolvaptan	N
594	1736829	1736829	fosamprenavir	Drug	RxNorm	Ingredient	S	358262	1970-01-01	2099-12-31		358262	ENG	5480282	ATC	IN	J05AE07	fosamprenavir	N
595	1336926	1336926	tadalafil	Drug	RxNorm	Ingredient	S	358263	1970-01-01	2099-12-31		358263	ENG	5482431	ATC	IN	G04BE08	tadalafil	N
596	1337068	1337068	ambrisentan	Drug	RxNorm	Ingredient	S	358274	2007-07-29	2099-12-31		358274	ENG	5478612	ATC	IN	C02KX02	ambrisentan	N
597	1548111	1548111	cinacalcet	Drug	RxNorm	Ingredient	S	407990	1970-01-01	2099-12-31		407990	ENG	5479325	ATC	IN	H05BX01	cinacalcet	N
598	1756831	1756831	darunavir	Drug	RxNorm	Ingredient	S	460132	2006-11-19	2099-12-31		460132	ENG	5479590	ATC	IN	J05AE10	darunavir	N
599	40170911	40170911	liraglutide	Drug	RxNorm	Ingredient	S	475968	2010-01-31	2099-12-31		475968	ENG	8712506	ATC	IN	A10BJ02	liraglutide	N
600	1363387	1363387	sorafenib	Drug	RxNorm	Ingredient	S	495881	2006-01-15	2099-12-31		495881	ENG	12530984	ATC	IN	L01EX02	sorafenib	N
601	780442	780442	varenicline	Drug	RxNorm	Ingredient	S	591622	2006-07-09	2099-12-31		591622	ENG	12799275	ATC	IN	S01XA28	varenicline	N
602	780442	780442	varenicline	Drug	RxNorm	Ingredient	S	591622	2006-07-09	2099-12-31		591622	ENG	5482846	ATC	IN	N07BA03	varenicline	N
603	19080512	19080512	articaine	Drug	RxNorm	Ingredient	S	592464	2006-01-15	2099-12-31		592464	ENG	5478725	ATC	IN	N01BB08	articaine	N
604	1381253	1381253	anagrelide	Drug	RxNorm	Ingredient	S	596724	2006-01-15	2099-12-31		596724	ENG	5478670	ATC	IN	L01XX35	anagrelide	N
605	987366	987366	lubiprostone	Drug	RxNorm	Ingredient	S	623033	2006-05-14	2099-12-31		623033	ENG	5480897	ATC	IN	A06AX03	lubiprostone	N
606	709567	709567	lisdexamfetamine	Drug	RxNorm	Ingredient	S	700810	2007-04-29	2099-12-31		700810	ENG	5480860	ATC	IN	N06BA12	lisdexamfetamine	N
607	40167554	40167554	pazopanib	Drug	RxNorm	Ingredient	S	714438	2009-11-01	2099-12-31		714438	ENG	12530938	ATC	IN	L01EX03	pazopanib	N
608	1712889	1712889	raltegravir	Drug	RxNorm	Ingredient	S	719872	2007-12-30	2099-12-31		719872	ENG	12530949	ATC	IN	J05AJ01	raltegravir	N
609	19026459	19026459	tapentadol	Drug	RxNorm	Ingredient	S	787390	2009-01-04	2099-12-31		787390	ENG	5482443	ATC	IN	N02AX06	tapentadol	N
610	40161532	40161532	ustekinumab	Drug	RxNorm	Ingredient	S	847083	2009-07-05	2099-12-31		847083	ENG	5482826	ATC	IN	L04AC05	ustekinumab	N
611	40222444	40222444	denosumab	Drug	RxNorm	Ingredient	S	993449	2010-07-04	2099-12-31		993449	ENG	5479614	ATC	IN	M05BX04	denosumab	N
612	40239056	40239056	abiraterone	Drug	RxNorm	Ingredient	S	1100072	2011-06-05	2099-12-31		1100072	ENG	5478457	ATC	IN	L02BX03	abiraterone	N
613	40238770	40238770	boceprevir	Drug	RxNorm	Ingredient	S	1102129	2011-06-05	2099-12-31		1102129	ENG	9716295	ATC	IN	J05AP03	boceprevir	N
614	40239985	40239985	fidaxomicin	Drug	RxNorm	Ingredient	S	1111103	2011-07-03	2099-12-31		1111103	ENG	5480158	ATC	IN	A07AA12	fidaxomicin	N
615	40239995	40239995	ezogabine	Drug	RxNorm	Ingredient	S	1112990	2011-07-03	2099-12-31		1112990	ENG	5482102	ATC	IN	N03AX21	retigabine	N
616	40240664	40240664	indacaterol	Drug	RxNorm	Ingredient	S	1114326	2011-07-31	2099-12-31		1114326	ENG	5480583	ATC	IN	R03AC18	indacaterol	N
617	42709322	42709322	axitinib	Drug	RxNorm	Ingredient	S	1242999	2012-05-07	2099-12-31		1242999	ENG	12530786	ATC	IN	L01EK01	axitinib	N
618	42801287	42801287	pertuzumab	Drug	RxNorm	Ingredient	S	1298944	2012-07-02	2099-12-31		1298944	ENG	12733798	ATC	IN	L01FD02	pertuzumab	N
619	43012199	43012199	chloroform	Drug	RxNorm	Ingredient	S	1362698	2013-01-07	2099-12-31		1362698	ENG	5479249	ATC	IN	N01AB02	chloroform	N
620	43013024	43013024	apixaban	Drug	RxNorm	Ingredient	S	1364430	2013-02-04	2099-12-31		1364430	ENG	5478696	ATC	IN	B01AF02	apixaban	N
621	43532113	43532113	parathyroid hormone	Drug	RxNorm	Ingredient	S	1427222	2013-07-01	2099-12-31		1427222	ENG	5481624	ATC	IN	H05AA03	parathyroid hormone	N
622	43560385	43560385	dolutegravir	Drug	RxNorm	Ingredient	S	1433868	2013-09-03	2099-12-31		1433868	ENG	12530822	ATC	IN	J05AJ03	dolutegravir	N
623	44785094	44785094	sofosbuvir	Drug	RxNorm	Ingredient	S	1484911	2014-01-06	2099-12-31		1484911	ENG	9716366	ATC	IN	J05AP08	sofosbuvir	N
624	44785829	44785829	dapagliflozin	Drug	RxNorm	Ingredient	S	1488564	2014-03-03	2099-12-31		1488564	ENG	8712478	ATC	IN	A10BK01	dapagliflozin	N
625	45774751	45774751	empagliflozin	Drug	RxNorm	Ingredient	S	1545653	2014-12-01	2099-12-31		1545653	ENG	8712491	ATC	IN	A10BK03	empagliflozin	N
626	45775570	45775570	polystyrene sulfonate	Drug	RxNorm	Ingredient	S	1546437	2014-12-01	2099-12-31		1546437	ENG	5481857	ATC	IN	V03AE01	polystyrene sulfonate	N
627	45775396	45775396	nintedanib	Drug	RxNorm	Ingredient	S	1592737	2014-12-01	2099-12-31		1592737	ENG	12530928	ATC	IN	L01EX09	nintedanib	N
628	46287466	46287466	evolocumab	Drug	RxNorm	Ingredient	S	1665684	2015-10-05	2099-12-31		1665684	ENG	6821825	ATC	IN	C10AX13	evolocumab	N
629	35604901	35604901	brivaracetam	Drug	RxNorm	Ingredient	S	1739745	2016-05-02	2099-12-31		1739745	ENG	7717183	ATC	IN	N03AX23	brivaracetam	N
630	963889	963889	angiotensin II	Drug	RxNorm	Ingredient	S	1999003	2018-04-02	2099-12-31		1999003	ENG	10823152	ATC	IN	C01CX09	angiotensin II	N
631	991382	991382	amiloride	Drug	RxNorm	Ingredient	S	644	1970-01-01	2099-12-31		644	ENG	5478624	ATC	IN	C03DB01	amiloride	N
632	1105775	1105775	aminophylline	Drug	RxNorm	Ingredient	S	689	1970-01-01	2099-12-31		689	ENG	5478639	ATC	IN	R03DA05	aminophylline	N
633	1436169	1436169	antithrombin III	Drug	RxNorm	Ingredient	S	1009	1970-01-01	2099-12-31		1009	ENG	5478694	ATC	IN	B01AB02	antithrombin III	N
634	19011773	19011773	ascorbic acid	Drug	RxNorm	Ingredient	S	1151	1970-01-01	2099-12-31		1151	ENG	5478728	ATC	IN	G01AD03	ascorbic acid	N
635	19011773	19011773	ascorbic acid	Drug	RxNorm	Ingredient	S	1151	1970-01-01	2099-12-31		1151	ENG	5478729	ATC	IN	S01XA15	ascorbic acid	N
636	19011773	19011773	ascorbic acid	Drug	RxNorm	Ingredient	S	1151	1970-01-01	2099-12-31		1151	ENG	5478730	ATC	IN	A11GA01	ascorbic acid (vit C)	N
637	1112807	1112807	aspirin	Drug	RxNorm	Ingredient	S	1191	1970-01-01	2099-12-31		1191	ENG	5478494	ATC	IN	A01AD05	acetylsalicylic acid	N
638	1112807	1112807	aspirin	Drug	RxNorm	Ingredient	S	1191	1970-01-01	2099-12-31		1191	ENG	5478495	ATC	IN	B01AC06	acetylsalicylic acid	N
639	1112807	1112807	aspirin	Drug	RxNorm	Ingredient	S	1191	1970-01-01	2099-12-31		1191	ENG	5478496	ATC	IN	N02BA01	acetylsalicylic acid	N
640	1314002	1314002	atenolol	Drug	RxNorm	Ingredient	S	1202	1970-01-01	2099-12-31		1202	ENG	5478737	ATC	IN	C07AB03	atenolol	N
641	715233	715233	baclofen	Drug	RxNorm	Ingredient	S	1292	1970-01-01	2099-12-31		1292	ENG	5478782	ATC	IN	M03BX01	baclofen	N
642	916460	916460	benzalkonium	Drug	RxNorm	Ingredient	S	1378	1970-01-01	2099-12-31		1378	ENG	5478831	ATC	IN	D08AJ01	benzalkonium	N
643	916460	916460	benzalkonium	Drug	RxNorm	Ingredient	S	1378	1970-01-01	2099-12-31		1378	ENG	5478832	ATC	IN	D09AA11	benzalkonium	N
644	916460	916460	benzalkonium	Drug	RxNorm	Ingredient	S	1378	1970-01-01	2099-12-31		1378	ENG	5478833	ATC	IN	R02AA16	benzalkonium	N
645	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	5478845	ATC	IN	C05AD03	benzocaine	N
646	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	5478846	ATC	IN	D04AB04	benzocaine	N
647	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	5478847	ATC	IN	N01BA05	benzocaine	N
648	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	5478848	ATC	IN	R02AD01	benzocaine	N
649	932745	932745	bumetanide	Drug	RxNorm	Ingredient	S	1808	1970-01-01	2099-12-31		1808	ENG	5478995	ATC	IN	C03CA02	bumetanide	N
650	1133201	1133201	buprenorphine	Drug	RxNorm	Ingredient	S	1819	1970-01-01	2099-12-31		1819	ENG	5479004	ATC	IN	N02AE01	buprenorphine	N
651	1133201	1133201	buprenorphine	Drug	RxNorm	Ingredient	S	1819	1970-01-01	2099-12-31		1819	ENG	5479005	ATC	IN	N07BC01	buprenorphine	N
652	19033280	19033280	buserelin	Drug	RxNorm	Ingredient	S	1825	1970-01-01	2099-12-31		1825	ENG	5479008	ATC	IN	L02AE01	buserelin	N
653	733301	733301	buspirone	Drug	RxNorm	Ingredient	S	1827	1970-01-01	2099-12-31		1827	ENG	5479009	ATC	IN	N05BE01	buspirone	N
654	1774470	1774470	cefotaxime	Drug	RxNorm	Ingredient	S	2186	1970-01-01	2099-12-31		2186	ENG	5479170	ATC	IN	J01DD01	cefotaxime	N
655	1786842	1786842	cephradine	Drug	RxNorm	Ingredient	S	2239	1970-01-01	2099-12-31		2239	ENG	5479179	ATC	IN	J01DB09	cefradine	N
656	1390051	1390051	chlorambucil	Drug	RxNorm	Ingredient	S	2346	1970-01-01	2099-12-31		2346	ENG	5479218	ATC	IN	L01AA02	chlorambucil	N
657	1792515	1792515	chloroquine	Drug	RxNorm	Ingredient	S	2393	1970-01-01	2099-12-31		2393	ENG	5479255	ATC	IN	P01BA01	chloroquine	N
658	992590	992590	chlorothiazide	Drug	RxNorm	Ingredient	S	2396	1970-01-01	2099-12-31		2396	ENG	5479256	ATC	IN	C03AA04	chlorothiazide	N
659	1192710	1192710	chlorpheniramine	Drug	RxNorm	Ingredient	S	2400	1970-01-01	2099-12-31		2400	ENG	5479261	ATC	IN	R06AB04	chlorphenamine	N
660	19095164	19095164	cholecalciferol	Drug	RxNorm	Ingredient	S	2418	1970-01-01	2099-12-31		2418	ENG	5479444	ATC	IN	A11CC05	colecalciferol	N
661	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479339	ATC	IN	J01MA02	ciprofloxacin	N
662	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479340	ATC	IN	S01AE03	ciprofloxacin	N
663	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479341	ATC	IN	S02AA15	ciprofloxacin	N
664	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479342	ATC	IN	S03AA07	ciprofloxacin	N
665	1197677	1197677	clemastine	Drug	RxNorm	Ingredient	S	2578	1970-01-01	2099-12-31		2578	ENG	5479354	ATC	IN	D04AA14	clemastine	N
666	1197677	1197677	clemastine	Drug	RxNorm	Ingredient	S	2578	1970-01-01	2099-12-31		2578	ENG	5479355	ATC	IN	R06AA04	clemastine	N
667	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479362	ATC	IN	D10AF01	clindamycin	N
668	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479363	ATC	IN	G01AA10	clindamycin	N
669	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479364	ATC	IN	J01FF01	clindamycin	N
670	1598819	1598819	clomiphene	Drug	RxNorm	Ingredient	S	2596	1970-01-01	2099-12-31		2596	ENG	5479398	ATC	IN	G03GB02	clomifene	N
671	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479402	ATC	IN	C02AC01	clonidine	N
672	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479403	ATC	IN	N02CX02	clonidine	N
673	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479404	ATC	IN	S01EA04	clonidine	N
674	800878	800878	clozapine	Drug	RxNorm	Ingredient	S	2626	1970-01-01	2099-12-31		2626	ENG	5479426	ATC	IN	N05AH02	clozapine	N
675	19008009	19008009	cosyntropin	Drug	RxNorm	Ingredient	S	2890	1970-01-01	2099-12-31		2890	ENG	5482553	ATC	IN	H01AA02	tetracosactide	N
676	19010015	19010015	cyclopenthiazide	Drug	RxNorm	Ingredient	S	3000	1970-01-01	2099-12-31		3000	ENG	5479554	ATC	IN	C03AA07	cyclopenthiazide	N
677	1710446	1710446	cycloserine	Drug	RxNorm	Ingredient	S	3007	1970-01-01	2099-12-31		3007	ENG	5479559	ATC	IN	J04AB01	cycloserine	N
678	1511449	1511449	danazol	Drug	RxNorm	Ingredient	S	3102	1970-01-01	2099-12-31		3102	ENG	5479577	ATC	IN	G03XA01	danazol	N
679	19011951	19011951	debrisoquin	Drug	RxNorm	Ingredient	S	3118	1970-01-01	2099-12-31		3118	ENG	5479594	ATC	IN	C02CC04	debrisoquine	N
680	1714527	1714527	demeclocycline	Drug	RxNorm	Ingredient	S	3154	1970-01-01	2099-12-31		3154	ENG	5479608	ATC	IN	D06AA01	demeclocycline	N
681	1714527	1714527	demeclocycline	Drug	RxNorm	Ingredient	S	3154	1970-01-01	2099-12-31		3154	ENG	5479609	ATC	IN	J01AA01	demeclocycline	N
682	19022417	19022417	heroin	Drug	RxNorm	Ingredient	S	3304	1970-01-01	2099-12-31		3304	ENG	5479684	ATC	IN	N07BC06	diamorphine	N
683	723013	723013	diazepam	Drug	RxNorm	Ingredient	S	3322	1970-01-01	2099-12-31		3322	ENG	5479687	ATC	IN	N05BA01	diazepam	N
684	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479326	ATC	IN	C05AD04	cinchocaine	N
685	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479327	ATC	IN	D04AB02	cinchocaine	N
686	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479328	ATC	IN	N01BB06	cinchocaine	N
687	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479329	ATC	IN	S01HA06	cinchocaine	N
688	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479330	ATC	IN	S02DA04	cinchocaine	N
689	19091464	19091464	dichlorophen	Drug	RxNorm	Ingredient	S	3351	1970-01-01	2099-12-31		3351	ENG	5479701	ATC	IN	P02DX02	dichlorophen	N
690	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479702	ATC	IN	D11AX18	diclofenac	N
691	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479703	ATC	IN	M01AB05	diclofenac	N
692	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479704	ATC	IN	M02AA15	diclofenac	N
693	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479705	ATC	IN	S01BC03	diclofenac	N
694	1724827	1724827	zalcitabine	Drug	RxNorm	Ingredient	S	3363	1970-01-01	2099-12-31		3363	ENG	5482919	ATC	IN	J05AF03	zalcitabine	N
695	1525866	1525866	diethylstilbestrol	Drug	RxNorm	Ingredient	S	3390	1970-01-01	2099-12-31		3390	ENG	5479721	ATC	IN	G03CB02	diethylstilbestrol	N
696	1525866	1525866	diethylstilbestrol	Drug	RxNorm	Ingredient	S	3390	1970-01-01	2099-12-31		3390	ENG	5479722	ATC	IN	G03CC05	diethylstilbestrol	N
697	1525866	1525866	diethylstilbestrol	Drug	RxNorm	Ingredient	S	3390	1970-01-01	2099-12-31		3390	ENG	5479723	ATC	IN	L02AA01	diethylstilbestrol	N
698	19026096	19026096	diflucortolone	Drug	RxNorm	Ingredient	S	3392	1970-01-01	2099-12-31		3392	ENG	5479730	ATC	IN	D07AC06	diflucortolone	N
699	19026096	19026096	diflucortolone	Drug	RxNorm	Ingredient	S	3392	1970-01-01	2099-12-31		3392	ENG	5479731	ATC	IN	D07XC04	diflucortolone	N
700	19026180	19026180	digitoxin	Drug	RxNorm	Ingredient	S	3403	1970-01-01	2099-12-31		3403	ENG	5479737	ATC	IN	C01AA04	digitoxin	N
701	19028947	19028947	dimethindene	Drug	RxNorm	Ingredient	S	3449	1970-01-01	2099-12-31		3449	ENG	5479774	ATC	IN	D04AA13	dimetindene	N
702	19028947	19028947	dimethindene	Drug	RxNorm	Ingredient	S	3449	1970-01-01	2099-12-31		3449	ENG	5479775	ATC	IN	R06AB03	dimetindene	N
703	19037833	19037833	domperidone	Drug	RxNorm	Ingredient	S	3626	1970-01-01	2099-12-31		3626	ENG	5479838	ATC	IN	A03FA03	domperidone	N
704	19037989	19037989	dothiepin	Drug	RxNorm	Ingredient	S	3634	1970-01-01	2099-12-31		3634	ENG	5479846	ATC	IN	N06AA16	dosulepin	N
705	738156	738156	doxepin	Drug	RxNorm	Ingredient	S	3638	1970-01-01	2099-12-31		3638	ENG	10823176	ATC	IN	D04AX01	doxepin	N
706	738156	738156	doxepin	Drug	RxNorm	Ingredient	S	3638	1970-01-01	2099-12-31		3638	ENG	5479851	ATC	IN	N06AA12	doxepin	N
707	1738521	1738521	doxycycline	Drug	RxNorm	Ingredient	S	3640	1970-01-01	2099-12-31		3640	ENG	5479855	ATC	IN	A01AB22	doxycycline	N
708	1738521	1738521	doxycycline	Drug	RxNorm	Ingredient	S	3640	1970-01-01	2099-12-31		3640	ENG	5479856	ATC	IN	J01AA02	doxycycline	N
709	739323	739323	droperidol	Drug	RxNorm	Ingredient	S	3648	1970-01-01	2099-12-31		3648	ENG	5479861	ATC	IN	N05AD08	droperidol	N
710	1353776	1353776	felodipine	Drug	RxNorm	Ingredient	S	4316	1970-01-01	2099-12-31		4316	ENG	5480088	ATC	IN	C08CA02	felodipine	N
711	753860	753860	fenfluramine	Drug	RxNorm	Ingredient	S	4328	1970-01-01	2099-12-31		4328	ENG	12530840	ATC	IN	N03AX26	fenfluramine	N
712	753860	753860	fenfluramine	Drug	RxNorm	Ingredient	S	4328	1970-01-01	2099-12-31		4328	ENG	5480094	ATC	IN	A08AA02	fenfluramine	N
713	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480098	ATC	IN	G02CA03	fenoterol	N
714	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480099	ATC	IN	R03AC04	fenoterol	N
715	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480100	ATC	IN	R03CC04	fenoterol	N
716	1354860	1354860	flecainide	Drug	RxNorm	Ingredient	S	4441	1970-01-01	2099-12-31		4441	ENG	5480165	ATC	IN	C01BC04	flecainide	N
717	19055224	19055224	flunitrazepam	Drug	RxNorm	Ingredient	S	4460	1970-01-01	2099-12-31		4460	ENG	5480202	ATC	IN	N05CD03	flunitrazepam	N
718	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480217	ATC	IN	C05AA08	fluocortolone	N
719	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480218	ATC	IN	D07AC05	fluocortolone	N
720	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480219	ATC	IN	H02AB03	fluocortolone	N
721	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	6821830	ATC	IN	D07XC05	fluocortolone	N
722	955632	955632	fluorouracil	Drug	RxNorm	Ingredient	S	4492	1970-01-01	2099-12-31		4492	ENG	5480239	ATC	IN	L01BC02	fluorouracil	N
723	756018	756018	fluphenazine	Drug	RxNorm	Ingredient	S	4496	1970-01-01	2099-12-31		4496	ENG	5480247	ATC	IN	N05AB02	fluphenazine	N
724	956266	956266	flurandrenolide	Drug	RxNorm	Ingredient	S	4500	1970-01-01	2099-12-31		4500	ENG	5480187	ATC	IN	D07AC07	fludroxycortide	N
725	756349	756349	flurazepam	Drug	RxNorm	Ingredient	S	4501	1970-01-01	2099-12-31		4501	ENG	5480252	ATC	IN	N05CD01	flurazepam	N
726	956653	956653	fosfomycin	Drug	RxNorm	Ingredient	S	4550	1970-01-01	2099-12-31		4550	ENG	12799206	ATC	IN	S02AA17	fosfomycin	N
727	956653	956653	fosfomycin	Drug	RxNorm	Ingredient	S	4550	1970-01-01	2099-12-31		4550	ENG	5480286	ATC	IN	J01XX01	fosfomycin	N
728	1560524	1560524	glucose	Drug	RxNorm	Ingredient	S	4850	1970-01-01	2099-12-31		4850	ENG	5480375	ATC	IN	B05CX01	glucose	N
729	1560524	1560524	glucose	Drug	RxNorm	Ingredient	S	4850	1970-01-01	2099-12-31		4850	ENG	5480376	ATC	IN	V04CA02	glucose	N
730	1560524	1560524	glucose	Drug	RxNorm	Ingredient	S	4850	1970-01-01	2099-12-31		4850	ENG	5480377	ATC	IN	V06DC01	glucose	N
731	1361711	1361711	nitroglycerin	Drug	RxNorm	Ingredient	S	4917	1970-01-01	2099-12-31		4917	ENG	5480386	ATC	IN	C01DA02	glyceryl trinitrate	N
732	1361711	1361711	nitroglycerin	Drug	RxNorm	Ingredient	S	4917	1970-01-01	2099-12-31		4917	ENG	5480387	ATC	IN	C05AE01	glyceryl trinitrate	N
733	1763779	1763779	griseofulvin	Drug	RxNorm	Ingredient	S	5021	1970-01-01	2099-12-31		5021	ENG	5480406	ATC	IN	D01AA08	griseofulvin	N
734	1763779	1763779	griseofulvin	Drug	RxNorm	Ingredient	S	5021	1970-01-01	2099-12-31		5021	ENG	5480407	ATC	IN	D01BA01	griseofulvin	N
735	1768734	1768734	hexachlorophene	Drug	RxNorm	Ingredient	S	5293	1970-01-01	2099-12-31		5293	ENG	5480456	ATC	IN	D08AE01	hexachlorophene	N
736	1376289	1376289	hydroflumethiazide	Drug	RxNorm	Ingredient	S	5495	1970-01-01	2099-12-31		5495	ENG	5480516	ATC	IN	C03AA02	hydroflumethiazide	N
737	1776430	1776430	hydrogen peroxide	Drug	RxNorm	Ingredient	S	5499	1970-01-01	2099-12-31		5499	ENG	10823193	ATC	IN	D11AX25	hydrogen peroxide	N
738	1776430	1776430	hydrogen peroxide	Drug	RxNorm	Ingredient	S	5499	1970-01-01	2099-12-31		5499	ENG	5480519	ATC	IN	A01AB02	hydrogen peroxide	N
739	1776430	1776430	hydrogen peroxide	Drug	RxNorm	Ingredient	S	5499	1970-01-01	2099-12-31		5499	ENG	5480520	ATC	IN	D08AX01	hydrogen peroxide	N
740	1776430	1776430	hydrogen peroxide	Drug	RxNorm	Ingredient	S	5499	1970-01-01	2099-12-31		5499	ENG	5480521	ATC	IN	S02AA06	hydrogen peroxide	N
741	778268	778268	imipramine	Drug	RxNorm	Ingredient	S	5691	1970-01-01	2099-12-31		5691	ENG	5480576	ATC	IN	N06AA02	imipramine	N
742	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480596	ATC	IN	C01EB03	indometacin	N
743	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480597	ATC	IN	M01AB01	indometacin	N
744	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480598	ATC	IN	M02AA23	indometacin	N
745	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480599	ATC	IN	S01BC01	indometacin	N
746	19078808	19078808	indoramin	Drug	RxNorm	Ingredient	S	5784	1970-01-01	2099-12-31		5784	ENG	5480602	ATC	IN	C02CA02	indoramin	N
747	1782521	1782521	isoniazid	Drug	RxNorm	Ingredient	S	6038	1970-01-01	2099-12-31		6038	ENG	5480717	ATC	IN	J04AC01	isoniazid	N
748	984232	984232	isotretinoin	Drug	RxNorm	Ingredient	S	6064	1970-01-01	2099-12-31		6064	ENG	5480733	ATC	IN	D10AD04	isotretinoin	N
749	984232	984232	isotretinoin	Drug	RxNorm	Ingredient	S	6064	1970-01-01	2099-12-31		6064	ENG	5480734	ATC	IN	D10BA01	isotretinoin	N
750	1784444	1784444	ivermectin	Drug	RxNorm	Ingredient	S	6069	1970-01-01	2099-12-31		6069	ENG	5480745	ATC	IN	P02CF01	ivermectin	N
