	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c9	_c11	_c12	_c13	_c14	_c16
457	991710	991710	sodium phosphate, dibasic	Drug	RxNorm	Ingredient	S	236719	1970-01-01	2099-12-31		236719	ENG	10289193	DB14502	DRUGBANK	IN	DB14502	Sodium phosphate, dibasic	N
458	991710	991710	sodium phosphate, dibasic	Drug	RxNorm	Ingredient	S	236719	1970-01-01	2099-12-31		236719	ENG	10289201	DB14504	DRUGBANK	IN	DB14504	Sodium phosphate, dibasic, unspecified form	N
459	1398039	1398039	St. John's wort extract	Drug	RxNorm	Ingredient	S	258326	1970-01-01	2099-12-31		258326	ENG	8715345	DB01323	DRUGBANK	IN	DB01323	St. John's Wort	N
460	1799139	1799139	oseltamivir	Drug	RxNorm	Ingredient	S	260101	1970-01-01	2099-12-31		260101	ENG	8442829	DB00198	DRUGBANK	IN	DB00198	Oseltamivir	N
461	1703069	1703069	emtricitabine	Drug	RxNorm	Ingredient	S	276237	1970-01-01	2099-12-31		276237	ENG	8534873	DB00879	DRUGBANK	IN	DB00879	Emtricitabine	N
462	19069137	19069137	bemiparin	Drug	RxNorm	Ingredient	S	280611	2007-09-02	2099-12-31		280611	ENG	8288964	DB09258	DRUGBANK	IN	DB09258	Bemiparin	N
463	19071181	19071181	manganese citrate	Drug	RxNorm	Ingredient	S	283767	1970-01-01	2099-12-31		283767	ENG	12718246	DB14495	DRUGBANK	IN	DB14495	Manganese citrate	N
464	19071833	19071833	Arnica montana extract	Drug	RxNorm	Ingredient	S	285208	1970-01-01	2099-12-31		285208	ENG	10288591	DB14297	DRUGBANK	IN	DB14297	Arnica montana	N
465	19071840	19071840	honey preparation	Drug	RxNorm	Ingredient	S	285279	1970-01-01	2099-12-31		285279	ENG	10334740	DB14242	DRUGBANK	IN	DB14242	Honey	N
466	1710281	1710281	tenofovir disoproxil	Drug	RxNorm	Ingredient	S	300195	1970-01-01	2099-12-31		300195	ENG	9244699	DB00300	DRUGBANK	IN	DB00300	Tenofovir disoproxil	N
467	1510813	1510813	rosuvastatin	Drug	RxNorm	Ingredient	S	301542	1970-01-01	2099-12-31		301542	ENG	8370605	DB01098	DRUGBANK	IN	DB01098	Rosuvastatin	N
468	1311276	1311276	vardenafil	Drug	RxNorm	Ingredient	S	306674	1970-01-01	2099-12-31		306674	ENG	8521070	DB00862	DRUGBANK	IN	DB00862	Vardenafil	N
469	915935	915935	pimecrolimus	Drug	RxNorm	Ingredient	S	321952	1970-01-01	2099-12-31		321952	ENG	8660587	DB00337	DRUGBANK	IN	DB00337	Pimecrolimus	N
470	1717963	1717963	ertapenem	Drug	RxNorm	Ingredient	S	325642	1970-01-01	2099-12-31		325642	ENG	8352272	DB00303	DRUGBANK	IN	DB00303	Ertapenem	N
471	1119119	1119119	adalimumab	Drug	RxNorm	Ingredient	S	327361	1970-01-01	2099-12-31		327361	ENG	8304504	DB00051	DRUGBANK	IN	DB00051	Adalimumab	N
472	19036797	19036797	tolvaptan	Drug	RxNorm	Ingredient	S	358257	2009-05-31	2099-12-31		358257	ENG	8589836	DB06212	DRUGBANK	IN	DB06212	Tolvaptan	N
473	1736829	1736829	fosamprenavir	Drug	RxNorm	Ingredient	S	358262	1970-01-01	2099-12-31		358262	ENG	8650630	DB01319	DRUGBANK	IN	DB01319	Fosamprenavir	N
474	1336926	1336926	tadalafil	Drug	RxNorm	Ingredient	S	358263	1970-01-01	2099-12-31		358263	ENG	8486326	DB00820	DRUGBANK	IN	DB00820	Tadalafil	N
475	1337068	1337068	ambrisentan	Drug	RxNorm	Ingredient	S	358274	2007-07-29	2099-12-31		358274	ENG	8486590	DB06403	DRUGBANK	IN	DB06403	Ambrisentan	N
476	1548111	1548111	cinacalcet	Drug	RxNorm	Ingredient	S	407990	1970-01-01	2099-12-31		407990	ENG	8494169	DB01012	DRUGBANK	IN	DB01012	Cinacalcet	N
477	1756831	1756831	darunavir	Drug	RxNorm	Ingredient	S	460132	2006-11-19	2099-12-31		460132	ENG	8336758	DB01264	DRUGBANK	IN	DB01264	Darunavir	N
478	40170911	40170911	liraglutide	Drug	RxNorm	Ingredient	S	475968	2010-01-31	2099-12-31		475968	ENG	8513064	DB06655	DRUGBANK	IN	DB06655	Liraglutide	N
479	1363387	1363387	sorafenib	Drug	RxNorm	Ingredient	S	495881	2006-01-15	2099-12-31		495881	ENG	8600936	DB00398	DRUGBANK	IN	DB00398	Sorafenib	N
480	780442	780442	varenicline	Drug	RxNorm	Ingredient	S	591622	2006-07-09	2099-12-31		591622	ENG	8630541	DB01273	DRUGBANK	IN	DB01273	Varenicline	N
481	19080512	19080512	articaine	Drug	RxNorm	Ingredient	S	592464	2006-01-15	2099-12-31		592464	ENG	8517683	DB09009	DRUGBANK	IN	DB09009	Articaine	N
482	1381253	1381253	anagrelide	Drug	RxNorm	Ingredient	S	596724	2006-01-15	2099-12-31		596724	ENG	8654487	DB00261	DRUGBANK	IN	DB00261	Anagrelide	N
483	987366	987366	lubiprostone	Drug	RxNorm	Ingredient	S	623033	2006-05-14	2099-12-31		623033	ENG	8469161	DB01046	DRUGBANK	IN	DB01046	Lubiprostone	N
484	709567	709567	lisdexamfetamine	Drug	RxNorm	Ingredient	S	700810	2007-04-29	2099-12-31		700810	ENG	8314130	DB01255	DRUGBANK	IN	DB01255	Lisdexamfetamine	N
485	40167554	40167554	pazopanib	Drug	RxNorm	Ingredient	S	714438	2009-11-01	2099-12-31		714438	ENG	8305730	DB06589	DRUGBANK	IN	DB06589	Pazopanib	N
486	1712889	1712889	raltegravir	Drug	RxNorm	Ingredient	S	719872	2007-12-30	2099-12-31		719872	ENG	8616792	DB06817	DRUGBANK	IN	DB06817	Raltegravir	N
487	523365	523365	poliovirus vaccine inactivated, type 2 (MEF-1)	Drug	RxNorm	Ingredient	S	763098	2008-03-30	2099-12-31		763098	ENG	9275728	DB10796	DRUGBANK	IN	DB10796	Poliovirus type 2 antigen (formaldehyde inactivated)	N
488	19026459	19026459	tapentadol	Drug	RxNorm	Ingredient	S	787390	2009-01-04	2099-12-31		787390	ENG	8508942	DB06204	DRUGBANK	IN	DB06204	Tapentadol	N
489	529076	529076	L1 protein, human papillomavirus type 11 vaccine	Drug	RxNorm	Ingredient	S	798262	2008-06-29	2099-12-31		798262	ENG	9274980	DB10300	DRUGBANK	IN	DB10300	Human papillomavirus type 11 L1 capsid protein antigen	N
490	529116	529116	L1 protein, human papillomavirus type 6 vaccine	Drug	RxNorm	Ingredient	S	798268	2008-06-29	2099-12-31		798268	ENG	9274977	DB10299	DRUGBANK	IN	DB10299	Human papillomavirus type 6 L1 capsid protein antigen	N
491	532272	532272	measles virus vaccine live, Enders' attenuated Edmonston strain	Drug	RxNorm	Ingredient	S	804179	2008-08-31	2099-12-31		804179	ENG	12439050	DB10315	DRUGBANK	IN	DB10315	Measles virus vaccine live attenuated	N
492	40161532	40161532	ustekinumab	Drug	RxNorm	Ingredient	S	847083	2009-07-05	2099-12-31		847083	ENG	8418279	DB05679	DRUGBANK	IN	DB05679	Ustekinumab	N
493	40222444	40222444	denosumab	Drug	RxNorm	Ingredient	S	993449	2010-07-04	2099-12-31		993449	ENG	8628769	DB06643	DRUGBANK	IN	DB06643	Denosumab	N
494	40239056	40239056	abiraterone	Drug	RxNorm	Ingredient	S	1100072	2011-06-05	2099-12-31		1100072	ENG	8321222	DB05812	DRUGBANK	IN	DB05812	Abiraterone	N
495	40238770	40238770	boceprevir	Drug	RxNorm	Ingredient	S	1102129	2011-06-05	2099-12-31		1102129	ENG	8394072	DB08873	DRUGBANK	IN	DB08873	Boceprevir	N
496	40239985	40239985	fidaxomicin	Drug	RxNorm	Ingredient	S	1111103	2011-07-03	2099-12-31		1111103	ENG	8443152	DB08874	DRUGBANK	IN	DB08874	Fidaxomicin	N
497	40239995	40239995	ezogabine	Drug	RxNorm	Ingredient	S	1112990	2011-07-03	2099-12-31		1112990	ENG	8443599	DB04953	DRUGBANK	IN	DB04953	Ezogabine	N
498	40240664	40240664	indacaterol	Drug	RxNorm	Ingredient	S	1114326	2011-07-31	2099-12-31		1114326	ENG	8407715	DB05039	DRUGBANK	IN	DB05039	Indacaterol	N
499	42709322	42709322	axitinib	Drug	RxNorm	Ingredient	S	1242999	2012-05-07	2099-12-31		1242999	ENG	8605317	DB06626	DRUGBANK	IN	DB06626	Axitinib	N
500	42801287	42801287	pertuzumab	Drug	RxNorm	Ingredient	S	1298944	2012-07-02	2099-12-31		1298944	ENG	8301375	DB06366	DRUGBANK	IN	DB06366	Pertuzumab	N
501	42898572	42898572	carbomer homopolymer type c	Drug	RxNorm	Ingredient	S	1305738	2012-10-01	2099-12-31		1305738	ENG	10277911	DB14091	DRUGBANK	IN	DB14091	Carbomer homopolymer type C	N
502	42898758	42898758	chamomile extract	Drug	RxNorm	Ingredient	S	1309226	2012-10-01	2099-12-31		1309226	ENG	10288845	DB14357	DRUGBANK	IN	DB14357	Chamomile	N
503	42904098	42904098	Phleum pratense top extract	Drug	RxNorm	Ingredient	S	1350211	2012-12-03	2099-12-31		1350211	ENG	10288203	DB14179	DRUGBANK	IN	DB14179	Phleum pratense top	N
504	43012199	43012199	chloroform	Drug	RxNorm	Ingredient	S	1362698	2013-01-07	2099-12-31		1362698	ENG	11418793	DB11387	DRUGBANK	IN	DB11387	Chloroform	N
505	43013024	43013024	apixaban	Drug	RxNorm	Ingredient	S	1364430	2013-02-04	2099-12-31		1364430	ENG	8350727	DB06605	DRUGBANK	IN	DB06605	Apixaban	N
506	43531995	43531995	lactoferrin	Drug	RxNorm	Ingredient	S	1425933	2013-07-01	2099-12-31		1425933	ENG	12540841	DB16555	DRUGBANK	IN	DB16555	Lactoferrin	N
507	43532113	43532113	parathyroid hormone	Drug	RxNorm	Ingredient	S	1427222	2013-07-01	2099-12-31		1427222	ENG	8296568	DB05829	DRUGBANK	IN	DB05829	Parathyroid hormone	N
508	43560385	43560385	dolutegravir	Drug	RxNorm	Ingredient	S	1433868	2013-09-03	2099-12-31		1433868	ENG	8303233	DB08930	DRUGBANK	IN	DB08930	Dolutegravir	N
509	44785094	44785094	sofosbuvir	Drug	RxNorm	Ingredient	S	1484911	2014-01-06	2099-12-31		1484911	ENG	8334898	DB08934	DRUGBANK	IN	DB08934	Sofosbuvir	N
510	44785907	44785907	umeclidinium	Drug	RxNorm	Ingredient	S	1487514	2014-03-03	2099-12-31		1487514	ENG	8468509	DB09076	DRUGBANK	IN	DB09076	Umeclidinium	N
511	44785829	44785829	dapagliflozin	Drug	RxNorm	Ingredient	S	1488564	2014-03-03	2099-12-31		1488564	ENG	8322870	DB06292	DRUGBANK	IN	DB06292	Dapagliflozin	N
512	45774751	45774751	empagliflozin	Drug	RxNorm	Ingredient	S	1545653	2014-12-01	2099-12-31		1545653	ENG	8275087	DB09038	DRUGBANK	IN	DB09038	Empagliflozin	N
513	45775396	45775396	nintedanib	Drug	RxNorm	Ingredient	S	1592737	2014-12-01	2099-12-31		1592737	ENG	8379922	DB09079	DRUGBANK	IN	DB09079	Nintedanib	N
514	46221581	46221581	insulin isophane	Drug	RxNorm	Ingredient	S	1605101	2015-05-04	2099-12-31		1605101	ENG	12851523	DB18001	DRUGBANK	IN	DB18001	Neutral Protamine Hagedorn (NPH) insulin	N
515	46287466	46287466	evolocumab	Drug	RxNorm	Ingredient	S	1665684	2015-10-05	2099-12-31		1665684	ENG	8284660	DB09303	DRUGBANK	IN	DB09303	Evolocumab	N
516	35604901	35604901	brivaracetam	Drug	RxNorm	Ingredient	S	1739745	2016-05-02	2099-12-31		1739745	ENG	9160398	DB05541	DRUGBANK	IN	DB05541	Brivaracetam	N
517	963889	963889	angiotensin II	Drug	RxNorm	Ingredient	S	1999003	2018-04-02	2099-12-31		1999003	ENG	9712864	DB11842	DRUGBANK	IN	DB11842	Angiotensin II	N
518	991382	991382	amiloride	Drug	RxNorm	Ingredient	S	644	1970-01-01	2099-12-31		644	ENG	8618733	DB00594	DRUGBANK	IN	DB00594	Amiloride	N
519	1105775	1105775	aminophylline	Drug	RxNorm	Ingredient	S	689	1970-01-01	2099-12-31		689	ENG	8658063	DB01223	DRUGBANK	IN	DB01223	Aminophylline	N
520	19011773	19011773	ascorbic acid	Drug	RxNorm	Ingredient	S	1151	1970-01-01	2099-12-31		1151	ENG	10287818	DB00126	DRUGBANK	IN	DB00126	Ascorbic acid	N
521	1112807	1112807	aspirin	Drug	RxNorm	Ingredient	S	1191	1970-01-01	2099-12-31		1191	ENG	8437275	DB00945	DRUGBANK	IN	DB00945	Acetylsalicylic acid	N
522	1314002	1314002	atenolol	Drug	RxNorm	Ingredient	S	1202	1970-01-01	2099-12-31		1202	ENG	8507632	DB00335	DRUGBANK	IN	DB00335	Atenolol	N
523	715233	715233	baclofen	Drug	RxNorm	Ingredient	S	1292	1970-01-01	2099-12-31		1292	ENG	8421665	DB00181	DRUGBANK	IN	DB00181	Baclofen	N
524	916460	916460	benzalkonium	Drug	RxNorm	Ingredient	S	1378	1970-01-01	2099-12-31		1378	ENG	9273189	DB11105	DRUGBANK	IN	DB11105	Benzalkonium	N
525	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	8506057	DB01086	DRUGBANK	IN	DB01086	Benzocaine	N
526	932745	932745	bumetanide	Drug	RxNorm	Ingredient	S	1808	1970-01-01	2099-12-31		1808	ENG	8669488	DB00887	DRUGBANK	IN	DB00887	Bumetanide	N
527	1133201	1133201	buprenorphine	Drug	RxNorm	Ingredient	S	1819	1970-01-01	2099-12-31		1819	ENG	8687482	DB00921	DRUGBANK	IN	DB00921	Buprenorphine	N
528	19033280	19033280	buserelin	Drug	RxNorm	Ingredient	S	1825	1970-01-01	2099-12-31		1825	ENG	8477010	DB06719	DRUGBANK	IN	DB06719	Buserelin	N
529	733301	733301	buspirone	Drug	RxNorm	Ingredient	S	1827	1970-01-01	2099-12-31		1827	ENG	8405577	DB00490	DRUGBANK	IN	DB00490	Buspirone	N
530	19018544	19018544	calcium	Drug	RxNorm	Ingredient	S	1895	1970-01-01	2099-12-31		1895	ENG	8715348	DB01373	DRUGBANK	IN	DB01373	Calcium	N
531	1774470	1774470	cefotaxime	Drug	RxNorm	Ingredient	S	2186	1970-01-01	2099-12-31		2186	ENG	8664961	DB00493	DRUGBANK	IN	DB00493	Cefotaxime	N
532	1786842	1786842	cephradine	Drug	RxNorm	Ingredient	S	2239	1970-01-01	2099-12-31		2239	ENG	8347596	DB01333	DRUGBANK	IN	DB01333	Cefradine	N
533	1390051	1390051	chlorambucil	Drug	RxNorm	Ingredient	S	2346	1970-01-01	2099-12-31		2346	ENG	8489013	DB00291	DRUGBANK	IN	DB00291	Chlorambucil	N
534	1792515	1792515	chloroquine	Drug	RxNorm	Ingredient	S	2393	1970-01-01	2099-12-31		2393	ENG	8451072	DB00608	DRUGBANK	IN	DB00608	Chloroquine	N
535	992590	992590	chlorothiazide	Drug	RxNorm	Ingredient	S	2396	1970-01-01	2099-12-31		2396	ENG	8640852	DB00880	DRUGBANK	IN	DB00880	Chlorothiazide	N
536	1192710	1192710	chlorpheniramine	Drug	RxNorm	Ingredient	S	2400	1970-01-01	2099-12-31		2400	ENG	11445139	DB01114	DRUGBANK	IN	DB01114	Chlorpheniramine	N
537	19095164	19095164	cholecalciferol	Drug	RxNorm	Ingredient	S	2418	1970-01-01	2099-12-31		2418	ENG	8473626	DB00169	DRUGBANK	IN	DB00169	Cholecalciferol	N
538	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	8502697	DB00537	DRUGBANK	IN	DB00537	Ciprofloxacin	N
539	1197677	1197677	clemastine	Drug	RxNorm	Ingredient	S	2578	1970-01-01	2099-12-31		2578	ENG	8309355	DB00283	DRUGBANK	IN	DB00283	Clemastine	N
540	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	8472450	DB01190	DRUGBANK	IN	DB01190	Clindamycin	N
541	1598819	1598819	clomiphene	Drug	RxNorm	Ingredient	S	2596	1970-01-01	2099-12-31		2596	ENG	8404952	DB00882	DRUGBANK	IN	DB00882	Clomifene	N
542	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	8309148	DB00575	DRUGBANK	IN	DB00575	Clonidine	N
543	800878	800878	clozapine	Drug	RxNorm	Ingredient	S	2626	1970-01-01	2099-12-31		2626	ENG	8497830	DB00363	DRUGBANK	IN	DB00363	Clozapine	N
544	19008009	19008009	cosyntropin	Drug	RxNorm	Ingredient	S	2890	1970-01-01	2099-12-31		2890	ENG	8701782	DB01284	DRUGBANK	IN	DB01284	Tetracosactide	N
545	19010015	19010015	cyclopenthiazide	Drug	RxNorm	Ingredient	S	3000	1970-01-01	2099-12-31		3000	ENG	10334360	DB13532	DRUGBANK	IN	DB13532	Cyclopenthiazide	N
546	1710446	1710446	cycloserine	Drug	RxNorm	Ingredient	S	3007	1970-01-01	2099-12-31		3007	ENG	8317413	DB00260	DRUGBANK	IN	DB00260	Cycloserine	N
547	1511449	1511449	danazol	Drug	RxNorm	Ingredient	S	3102	1970-01-01	2099-12-31		3102	ENG	8594892	DB01406	DRUGBANK	IN	DB01406	Danazol	N
548	19011951	19011951	debrisoquin	Drug	RxNorm	Ingredient	S	3118	1970-01-01	2099-12-31		3118	ENG	10894859	DB04840	DRUGBANK	IN	DB04840	Debrisoquine	N
549	1714527	1714527	demeclocycline	Drug	RxNorm	Ingredient	S	3154	1970-01-01	2099-12-31		3154	ENG	8412604	DB00618	DRUGBANK	IN	DB00618	Demeclocycline	N
550	19022417	19022417	heroin	Drug	RxNorm	Ingredient	S	3304	1970-01-01	2099-12-31		3304	ENG	10778963	DB01452	DRUGBANK	IN	DB01452	Diamorphine	N
551	723013	723013	diazepam	Drug	RxNorm	Ingredient	S	3322	1970-01-01	2099-12-31		3322	ENG	8634979	DB00829	DRUGBANK	IN	DB00829	Diazepam	N
552	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	8622445	DB00527	DRUGBANK	IN	DB00527	Cinchocaine	N
553	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	8269411	DB00586	DRUGBANK	IN	DB00586	Diclofenac	N
554	1724827	1724827	zalcitabine	Drug	RxNorm	Ingredient	S	3363	1970-01-01	2099-12-31		3363	ENG	8684205	DB00943	DRUGBANK	IN	DB00943	Zalcitabine	N
555	1525866	1525866	diethylstilbestrol	Drug	RxNorm	Ingredient	S	3390	1970-01-01	2099-12-31		3390	ENG	8659394	DB00255	DRUGBANK	IN	DB00255	Diethylstilbestrol	N
556	19026096	19026096	diflucortolone	Drug	RxNorm	Ingredient	S	3392	1970-01-01	2099-12-31		3392	ENG	8418001	DB09095	DRUGBANK	IN	DB09095	Difluocortolone	N
557	19026180	19026180	digitoxin	Drug	RxNorm	Ingredient	S	3403	1970-01-01	2099-12-31		3403	ENG	8574056	DB01396	DRUGBANK	IN	DB01396	Digitoxin	N
558	19028947	19028947	dimethindene	Drug	RxNorm	Ingredient	S	3449	1970-01-01	2099-12-31		3449	ENG	8424243	DB08801	DRUGBANK	IN	DB08801	Dimetindene	N
559	19037833	19037833	domperidone	Drug	RxNorm	Ingredient	S	3626	1970-01-01	2099-12-31		3626	ENG	8688529	DB01184	DRUGBANK	IN	DB01184	Domperidone	N
560	19037989	19037989	dothiepin	Drug	RxNorm	Ingredient	S	3634	1970-01-01	2099-12-31		3634	ENG	8666300	DB09167	DRUGBANK	IN	DB09167	Dosulepin	N
561	738156	738156	doxepin	Drug	RxNorm	Ingredient	S	3638	1970-01-01	2099-12-31		3638	ENG	8499001	DB01142	DRUGBANK	IN	DB01142	Doxepin	N
562	1738521	1738521	doxycycline	Drug	RxNorm	Ingredient	S	3640	1970-01-01	2099-12-31		3640	ENG	8528737	DB00254	DRUGBANK	IN	DB00254	Doxycycline	N
563	739323	739323	droperidol	Drug	RxNorm	Ingredient	S	3648	1970-01-01	2099-12-31		3648	ENG	8496736	DB00450	DRUGBANK	IN	DB00450	Droperidol	N
564	1353776	1353776	felodipine	Drug	RxNorm	Ingredient	S	4316	1970-01-01	2099-12-31		4316	ENG	8322825	DB01023	DRUGBANK	IN	DB01023	Felodipine	N
565	753860	753860	fenfluramine	Drug	RxNorm	Ingredient	S	4328	1970-01-01	2099-12-31		4328	ENG	8715299	DB00574	DRUGBANK	IN	DB00574	Fenfluramine	N
566	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	8533112	DB01288	DRUGBANK	IN	DB01288	Fenoterol	N
567	19110701	19110701	fish oils	Drug	RxNorm	Ingredient	S	4419	1970-01-01	2099-12-31		4419	ENG	9719038	DB13961	DRUGBANK	IN	DB13961	Fish oil	N
568	1354860	1354860	flecainide	Drug	RxNorm	Ingredient	S	4441	1970-01-01	2099-12-31		4441	ENG	8482784	DB01195	DRUGBANK	IN	DB01195	Flecainide	N
569	19055224	19055224	flunitrazepam	Drug	RxNorm	Ingredient	S	4460	1970-01-01	2099-12-31		4460	ENG	8473784	DB01544	DRUGBANK	IN	DB01544	Flunitrazepam	N
570	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	8312329	DB08971	DRUGBANK	IN	DB08971	Fluocortolone	N
571	955632	955632	fluorouracil	Drug	RxNorm	Ingredient	S	4492	1970-01-01	2099-12-31		4492	ENG	8550808	DB00544	DRUGBANK	IN	DB00544	Fluorouracil	N
572	756018	756018	fluphenazine	Drug	RxNorm	Ingredient	S	4496	1970-01-01	2099-12-31		4496	ENG	8571756	DB00623	DRUGBANK	IN	DB00623	Fluphenazine	N
573	956266	956266	flurandrenolide	Drug	RxNorm	Ingredient	S	4500	1970-01-01	2099-12-31		4500	ENG	8498773	DB00846	DRUGBANK	IN	DB00846	Flurandrenolide	N
574	756349	756349	flurazepam	Drug	RxNorm	Ingredient	S	4501	1970-01-01	2099-12-31		4501	ENG	8597437	DB00690	DRUGBANK	IN	DB00690	Flurazepam	N
575	956653	956653	fosfomycin	Drug	RxNorm	Ingredient	S	4550	1970-01-01	2099-12-31		4550	ENG	8393024	DB00828	DRUGBANK	IN	DB00828	Fosfomycin	N
576	1560524	1560524	glucose	Drug	RxNorm	Ingredient	S	4850	1970-01-01	2099-12-31		4850	ENG	10287909	DB09341	DRUGBANK	IN	DB09341	Dextrose, unspecified form	N
577	1560524	1560524	glucose	Drug	RxNorm	Ingredient	S	4850	1970-01-01	2099-12-31		4850	ENG	8715718	DB01914	DRUGBANK	IN	DB01914	D-glucose	N
578	1361711	1361711	nitroglycerin	Drug	RxNorm	Ingredient	S	4917	1970-01-01	2099-12-31		4917	ENG	8681422	DB00727	DRUGBANK	IN	DB00727	Nitroglycerin	N
579	1763779	1763779	griseofulvin	Drug	RxNorm	Ingredient	S	5021	1970-01-01	2099-12-31		5021	ENG	8684412	DB00400	DRUGBANK	IN	DB00400	Griseofulvin	N
580	19063951	19063951	guaiacol	Drug	RxNorm	Ingredient	S	5031	1970-01-01	2099-12-31		5031	ENG	8701875	DB11359	DRUGBANK	IN	DB11359	Guaiacol	N
581	1768734	1768734	hexachlorophene	Drug	RxNorm	Ingredient	S	5293	1970-01-01	2099-12-31		5293	ENG	8666660	DB00756	DRUGBANK	IN	DB00756	Hexachlorophene	N
582	1376289	1376289	hydroflumethiazide	Drug	RxNorm	Ingredient	S	5495	1970-01-01	2099-12-31		5495	ENG	8360523	DB00774	DRUGBANK	IN	DB00774	Hydroflumethiazide	N
583	1776430	1776430	hydrogen peroxide	Drug	RxNorm	Ingredient	S	5499	1970-01-01	2099-12-31		5499	ENG	9276089	DB11091	DRUGBANK	IN	DB11091	Hydrogen peroxide	N
584	778268	778268	imipramine	Drug	RxNorm	Ingredient	S	5691	1970-01-01	2099-12-31		5691	ENG	8439067	DB00458	DRUGBANK	IN	DB00458	Imipramine	N
585	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	11445125	DB00328	DRUGBANK	IN	DB00328	Indomethacin	N
586	19078808	19078808	indoramin	Drug	RxNorm	Ingredient	S	5784	1970-01-01	2099-12-31		5784	ENG	8717185	DB08950	DRUGBANK	IN	DB08950	Indoramin	N
587	1380472	1380472	intrinsic factor	Drug	RxNorm	Ingredient	S	5920	1970-01-01	2099-12-31		5920	ENG	9704365	DB09349	DRUGBANK	IN	DB09349	Gastric intrinsic factor	N
588	1782521	1782521	isoniazid	Drug	RxNorm	Ingredient	S	6038	1970-01-01	2099-12-31		6038	ENG	8501077	DB00951	DRUGBANK	IN	DB00951	Isoniazid	N
589	984232	984232	isotretinoin	Drug	RxNorm	Ingredient	S	6064	1970-01-01	2099-12-31		6064	ENG	8532352	DB00982	DRUGBANK	IN	DB00982	Isotretinoin	N
590	1784444	1784444	ivermectin	Drug	RxNorm	Ingredient	S	6069	1970-01-01	2099-12-31		6069	ENG	8635005	DB00602	DRUGBANK	IN	DB00602	Ivermectin	N
591	985708	985708	ketoconazole	Drug	RxNorm	Ingredient	S	6135	1970-01-01	2099-12-31		6135	ENG	8407501	DB01026	DRUGBANK	IN	DB01026	Ketoconazole	N
592	1185922	1185922	ketoprofen	Drug	RxNorm	Ingredient	S	6142	1970-01-01	2099-12-31		6142	ENG	8290460	DB01009	DRUGBANK	IN	DB01009	Ketoprofen	N
593	1589505	1589505	levonorgestrel	Drug	RxNorm	Ingredient	S	6373	1970-01-01	2099-12-31		6373	ENG	8292793	DB00367	DRUGBANK	IN	DB00367	Levonorgestrel	N
594	1589795	1589795	luteinizing hormone	Drug	RxNorm	Ingredient	S	6383	1970-01-01	2099-12-31		6383	ENG	10825458	DB14741	DRUGBANK	IN	DB14741	Luteinizing hormone	N
595	19092377	19092377	lysine	Drug	RxNorm	Ingredient	S	6536	1970-01-01	2099-12-31		6536	ENG	12619444	DB00123	DRUGBANK	IN	DB00123	Lysine	N
596	19124906	19124906	magnesium	Drug	RxNorm	Ingredient	S	6574	1970-01-01	2099-12-31		6574	ENG	10289222	DB14513	DRUGBANK	IN	DB14513	Magnesium	N
597	19092849	19092849	magnesium chloride	Drug	RxNorm	Ingredient	S	6579	1970-01-01	2099-12-31		6579	ENG	8291114	DB09407	DRUGBANK	IN	DB09407	Magnesium chloride	N
598	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	9733913	DB00653	DRUGBANK	IN	DB00653	Magnesium sulfate	N
599	794147	794147	maprotiline	Drug	RxNorm	Ingredient	S	6646	1970-01-01	2099-12-31		6646	ENG	8541002	DB00934	DRUGBANK	IN	DB00934	Maprotiline	N
600	702865	702865	meprobamate	Drug	RxNorm	Ingredient	S	6760	1970-01-01	2099-12-31		6760	ENG	8369088	DB00371	DRUGBANK	IN	DB00371	Meprobamate	N
601	1503184	1503184	mestranol	Drug	RxNorm	Ingredient	S	6782	1970-01-01	2099-12-31		6782	ENG	8414773	DB01357	DRUGBANK	IN	DB01357	Mestranol	N
602	1106740	1106740	methysergide	Drug	RxNorm	Ingredient	S	6911	1970-01-01	2099-12-31		6911	ENG	8307326	DB00247	DRUGBANK	IN	DB00247	Methysergide	N
603	906780	906780	metoclopramide	Drug	RxNorm	Ingredient	S	6915	1970-01-01	2099-12-31		6915	ENG	8296806	DB01233	DRUGBANK	IN	DB01233	Metoclopramide	N
